timestamp,metric_date,metric_month,hostname,platform,role,cpu_percent,memory_used_percent,memory_available_percent,disk_used_percent,disk_free_percent,availability_percent,active_alerts,health_status
2026-01-28T08:00,2026-01-28,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,46.69,57.41,42.59,53.18,46.82,99.8301,0,Healthy
2026-02-01T00:00,2026-02-01,2026-02,NSS-LINUX-DB01,Rocky Linux 9,Database Server,52.23,63.75,36.25,72.4,27.6,99.8469,0,Healthy
2026-01-24T22:00,2026-01-24,2026-01,NSS-FILE01,Windows Server 2022,File Server,21.64,35.17,64.83,94.09,5.91,99.8149,1,Critical
2026-01-17T01:00,2026-01-17,2026-01,NSS-LINUX-DB01,Rocky Linux 9,Database Server,25.51,30.12,69.88,42.89,57.11,99.8135,0,Healthy
2026-07-26T08:00,2026-07-26,2026-07,NSS-FILE01,Windows Server 2022,File Server,18.66,29.6,70.4,81.74,18.26,99.8227,0,Warning
2026-03-08T20:00,2026-03-08,2026-03,NSS-DC01,Windows Server 2022,Domain Controller,25.04,69.87,30.13,61.37,38.63,99.8304,0,Healthy
2026-07-25T16:00,2026-07-25,2026-07,NSS-APP01,Windows Server 2022,Application Server,44.98,37.41,62.59,58.75,41.25,99.9674,0,Healthy
2026-02-14T18:00,2026-02-14,2026-02,NSS-DC02,Windows Server 2022,Domain Controller,25.5,57.94,42.06,39.85,60.15,99.905,0,Healthy
2026-03-03T23:00,2026-03-03,2026-03,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,34.38,61.37,38.63,50.71,49.29,99.8215,0,Healthy
2026-03-02T15:00,2026-03-02,2026-03,NSS-MON01,Ubuntu 24.04,Monitoring Server,27.33,55.25,44.75,72.76,27.24,99.962,0,Healthy
2026-02-21T18:00,2026-02-21,2026-02,NSS-MON01,Ubuntu 24.04,Monitoring Server,35.36,56.07,43.93,59.37,40.63,99.8745,0,Healthy
2026-06-12T19:00,2026-06-12,2026-06,NSS-FILE01,Windows Server 2022,File Server,27.02,53.14,46.86,77.29,22.71,99.8398,0,Healthy
2026-05-31T10:00,2026-05-31,2026-05,NSS-APP01,Windows Server 2022,Application Server,33.36,61.44,38.56,57.99,42.01,99.7929,0,Healthy
2026-02-08T18:00,2026-02-08,2026-02,NSS-APP01,Windows Server 2022,Application Server,3.06,90.43,9.57,54.03,45.97,99.9845,1,Critical
2026-05-30T08:00,2026-05-30,2026-05,NSS-MON01,Ubuntu 24.04,Monitoring Server,33.32,53.33,46.67,70.56,29.44,99.9985,0,Healthy
2026-05-05T01:00,2026-05-05,2026-05,NSS-DC02,Windows Server 2022,Domain Controller,24.56,71.44,28.56,55.9,44.1,99.7628,0,Healthy
2026-01-12T23:00,2026-01-12,2026-01,NSS-DC02,Windows Server 2022,Domain Controller,2.0,48.34,51.66,67.21,32.79,99.9787,0,Healthy
2026-05-31T08:00,2026-05-31,2026-05,NSS-MON01,Ubuntu 24.04,Monitoring Server,11.37,36.23,63.77,54.74,45.26,99.8566,0,Healthy
2026-06-20T02:00,2026-06-20,2026-06,NSS-LINUX-DB01,Rocky Linux 9,Database Server,15.77,67.92,32.08,50.12,49.88,99.8204,0,Healthy
2026-03-22T19:00,2026-03-22,2026-03,NSS-DC02,Windows Server 2022,Domain Controller,36.63,62.75,37.25,64.53,35.47,99.8687,0,Healthy
2026-01-21T08:00,2026-01-21,2026-01,NSS-DC02,Windows Server 2022,Domain Controller,31.5,43.16,56.84,57.31,42.69,99.76,0,Healthy
2026-04-27T00:00,2026-04-27,2026-04,NSS-APP01,Windows Server 2022,Application Server,4.53,27.51,72.49,54.18,45.82,99.8784,0,Healthy
2026-04-09T09:00,2026-04-09,2026-04,NSS-DC01,Windows Server 2022,Domain Controller,18.72,62.04,37.96,81.83,18.17,99.7715,0,Warning
2026-06-05T10:00,2026-06-05,2026-06,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,32.32,57.03,42.97,51.68,48.32,99.8357,0,Healthy
2026-03-19T11:00,2026-03-19,2026-03,NSS-APP01,Windows Server 2022,Application Server,37.21,86.48,13.52,61.03,38.97,99.8568,0,Warning
2026-06-07T13:00,2026-06-07,2026-06,NSS-DC01,Windows Server 2022,Domain Controller,39.47,72.08,27.92,53.34,46.66,99.9686,0,Healthy
2026-03-21T16:00,2026-03-21,2026-03,NSS-DC01,Windows Server 2022,Domain Controller,21.32,43.21,56.79,50.25,49.75,99.794,0,Healthy
2026-06-22T06:00,2026-06-22,2026-06,NSS-FILE01,Windows Server 2022,File Server,28.97,40.0,60.0,51.65,48.35,99.9823,0,Healthy
2026-04-18T12:00,2026-04-18,2026-04,NSS-MON01,Ubuntu 24.04,Monitoring Server,36.05,64.36,35.64,80.46,19.54,99.8817,0,Warning
2026-02-27T04:00,2026-02-27,2026-02,NSS-APP01,Windows Server 2022,Application Server,12.26,65.56,34.44,66.51,33.49,99.8863,0,Healthy
2026-07-07T06:00,2026-07-07,2026-07,NSS-APP01,Windows Server 2022,Application Server,38.02,58.73,41.27,74.95,25.05,99.9226,0,Healthy
2026-04-15T04:00,2026-04-15,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,8.07,63.37,36.63,53.13,46.87,99.7597,0,Healthy
2026-07-19T23:00,2026-07-19,2026-07,NSS-APP01,Windows Server 2022,Application Server,32.85,48.53,51.47,71.24,28.76,99.9172,0,Healthy
2026-05-09T06:00,2026-05-09,2026-05,NSS-FILE01,Windows Server 2022,File Server,28.36,44.68,55.32,62.19,37.81,99.8594,0,Healthy
2026-04-28T04:00,2026-04-28,2026-04,NSS-MON01,Ubuntu 24.04,Monitoring Server,23.22,31.18,68.82,78.32,21.68,99.8534,0,Healthy
2026-01-25T01:00,2026-01-25,2026-01,NSS-FILE01,Windows Server 2022,File Server,24.53,98.0,2.0,38.97,61.03,99.9026,1,Critical
2026-01-09T13:00,2026-01-09,2026-01,NSS-FILE01,Windows Server 2022,File Server,2.0,39.96,60.04,95.0,5.0,99.879,1,Critical
2026-07-07T04:00,2026-07-07,2026-07,NSS-FILE01,Windows Server 2022,File Server,23.15,51.36,48.64,72.52,27.48,99.8341,0,Healthy
2026-05-28T16:00,2026-05-28,2026-05,NSS-DC02,Windows Server 2022,Domain Controller,6.51,22.94,77.06,36.38,63.62,99.8993,0,Healthy
2026-02-14T16:00,2026-02-14,2026-02,NSS-DC01,Windows Server 2022,Domain Controller,37.03,66.78,33.22,46.87,53.13,99.8591,0,Healthy
2026-02-16T19:00,2026-02-16,2026-02,NSS-FILE01,Windows Server 2022,File Server,9.09,35.23,64.77,56.16,43.84,99.9839,0,Healthy
2026-01-02T22:00,2026-01-02,2026-01,NSS-LINUX-DB01,Rocky Linux 9,Database Server,16.41,52.89,47.11,53.35,46.65,99.7511,0,Healthy
2026-07-03T12:00,2026-07-03,2026-07,NSS-MON01,Ubuntu 24.04,Monitoring Server,29.19,44.88,55.12,64.51,35.49,99.794,0,Healthy
2026-06-22T15:00,2026-06-22,2026-06,NSS-APP01,Windows Server 2022,Application Server,9.65,52.6,47.4,63.25,36.75,99.8422,0,Healthy
2026-07-06T17:00,2026-07-06,2026-07,NSS-MON01,Ubuntu 24.04,Monitoring Server,27.24,60.44,39.56,74.51,25.49,99.9312,0,Healthy
2026-05-09T14:00,2026-05-09,2026-05,NSS-DC01,Windows Server 2022,Domain Controller,52.82,40.33,59.67,72.81,27.19,99.9783,0,Healthy
2026-04-21T02:00,2026-04-21,2026-04,NSS-DC02,Windows Server 2022,Domain Controller,18.78,48.62,51.38,59.67,40.33,99.7933,0,Healthy
2026-07-02T21:00,2026-07-02,2026-07,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,30.33,56.31,43.69,71.66,28.34,99.9674,0,Healthy
2026-01-28T19:00,2026-01-28,2026-01,NSS-FILE01,Windows Server 2022,File Server,33.15,82.39,17.61,52.35,47.65,99.8174,0,Warning
2026-02-14T04:00,2026-02-14,2026-02,NSS-DC02,Windows Server 2022,Domain Controller,3.53,54.14,45.86,86.48,13.52,99.7817,1,Warning
2026-04-20T02:00,2026-04-20,2026-04,NSS-MON01,Ubuntu 24.04,Monitoring Server,25.12,50.74,49.26,52.95,47.05,99.7611,0,Healthy
2026-01-21T11:00,2026-01-21,2026-01,NSS-FILE01,Windows Server 2022,File Server,22.33,66.22,33.78,61.54,38.46,99.971,0,Healthy
2026-06-12T02:00,2026-06-12,2026-06,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,27.46,78.05,21.95,58.52,41.48,99.9494,0,Healthy
2026-03-23T10:00,2026-03-23,2026-03,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,6.74,43.04,56.96,80.9,19.1,99.7951,0,Warning
2026-04-05T19:00,2026-04-05,2026-04,NSS-LINUX-DB01,Rocky Linux 9,Database Server,12.19,59.57,40.43,75.35,24.65,99.9426,0,Healthy
2026-03-17T12:00,2026-03-17,2026-03,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,25.17,44.06,55.94,37.11,62.89,99.7878,0,Healthy
2026-01-12T01:00,2026-01-12,2026-01,NSS-DC01,Windows Server 2022,Domain Controller,12.56,45.63,54.37,36.64,63.36,99.7534,0,Healthy
2026-01-23T18:00,2026-01-23,2026-01,NSS-FILE01,Windows Server 2022,File Server,15.05,45.99,54.01,69.36,30.64,99.8094,0,Healthy
2026-04-27T10:00,2026-04-27,2026-04,NSS-DC02,Windows Server 2022,Domain Controller,32.83,60.95,39.05,45.73,54.27,99.9476,0,Healthy
2026-04-27T01:00,2026-04-27,2026-04,NSS-LINUX-DB01,Rocky Linux 9,Database Server,22.58,40.0,60.0,56.19,43.81,99.9134,0,Healthy
2026-03-09T07:00,2026-03-09,2026-03,NSS-DC02,Windows Server 2022,Domain Controller,20.93,52.42,47.58,54.67,45.33,99.808,0,Healthy
2026-06-07T21:00,2026-06-07,2026-06,NSS-MON01,Ubuntu 24.04,Monitoring Server,34.01,61.0,39.0,51.08,48.92,99.9717,0,Healthy
2026-03-12T11:00,2026-03-12,2026-03,NSS-APP01,Windows Server 2022,Application Server,14.23,70.3,29.7,77.88,22.12,99.9857,0,Healthy
2026-05-17T06:00,2026-05-17,2026-05,NSS-FILE01,Windows Server 2022,File Server,23.28,59.52,40.48,85.54,14.46,99.985,1,Warning
2026-03-14T06:00,2026-03-14,2026-03,NSS-MON01,Ubuntu 24.04,Monitoring Server,58.04,60.96,39.04,46.6,53.4,99.9663,0,Healthy
2026-03-05T03:00,2026-03-05,2026-03,NSS-LINUX-DB01,Rocky Linux 9,Database Server,43.01,38.11,61.89,57.49,42.51,99.763,0,Healthy
2026-01-21T00:00,2026-01-21,2026-01,NSS-DC02,Windows Server 2022,Domain Controller,31.05,58.14,41.86,48.51,51.49,99.7751,0,Healthy
2026-02-02T13:00,2026-02-02,2026-02,NSS-APP01,Windows Server 2022,Application Server,26.7,69.81,30.19,73.33,26.67,99.9726,0,Healthy
2026-03-12T17:00,2026-03-12,2026-03,NSS-DC02,Windows Server 2022,Domain Controller,39.76,38.44,61.56,68.89,31.11,99.9169,0,Healthy
2026-06-11T20:00,2026-06-11,2026-06,NSS-FILE01,Windows Server 2022,File Server,44.98,67.36,32.64,35.42,64.58,99.7606,0,Healthy
2026-06-24T13:00,2026-06-24,2026-06,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,52.26,61.48,38.52,70.21,29.79,99.8293,0,Healthy
2026-01-26T02:00,2026-01-26,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,43.91,40.12,59.88,62.04,37.96,99.8655,0,Healthy
2026-07-11T10:00,2026-07-11,2026-07,NSS-DC02,Windows Server 2022,Domain Controller,25.88,59.61,40.39,64.77,35.23,99.9992,0,Healthy
2026-01-27T12:00,2026-01-27,2026-01,NSS-LINUX-DB01,Rocky Linux 9,Database Server,17.9,40.79,59.21,68.94,31.06,99.84,0,Healthy
2026-04-08T02:00,2026-04-08,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,10.51,83.93,16.07,74.79,25.21,99.7561,0,Warning
2026-01-17T15:00,2026-01-17,2026-01,NSS-FILE01,Windows Server 2022,File Server,28.68,52.64,47.36,57.61,42.39,99.8631,0,Healthy
2026-07-25T17:00,2026-07-25,2026-07,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,23.24,69.49,30.51,85.57,14.43,99.8222,1,Warning
2026-07-06T03:00,2026-07-06,2026-07,NSS-FILE01,Windows Server 2022,File Server,48.65,46.85,53.15,66.31,33.69,99.9537,0,Healthy
2026-01-25T13:00,2026-01-25,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,52.85,42.29,57.71,76.76,23.24,99.8139,0,Healthy
2026-05-09T17:00,2026-05-09,2026-05,NSS-DC02,Windows Server 2022,Domain Controller,47.36,38.65,61.35,80.13,19.87,99.7665,0,Warning
2026-01-22T04:00,2026-01-22,2026-01,NSS-DC02,Windows Server 2022,Domain Controller,26.59,36.17,63.83,64.43,35.57,99.817,0,Healthy
2026-06-17T18:00,2026-06-17,2026-06,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,28.03,43.2,56.8,75.49,24.51,99.9879,0,Healthy
2026-02-28T07:00,2026-02-28,2026-02,NSS-FILE01,Windows Server 2022,File Server,46.46,88.73,11.27,75.23,24.77,99.8787,0,Warning
2026-05-01T20:00,2026-05-01,2026-05,NSS-LINUX-DB01,Rocky Linux 9,Database Server,25.49,68.29,31.71,35.6,64.4,99.9184,0,Healthy
2026-04-08T17:00,2026-04-08,2026-04,NSS-APP01,Windows Server 2022,Application Server,50.41,67.42,32.58,68.71,31.29,99.7835,0,Healthy
2026-03-24T19:00,2026-03-24,2026-03,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,25.96,44.42,55.58,54.66,45.34,99.8058,0,Healthy
2026-06-23T00:00,2026-06-23,2026-06,NSS-FILE01,Windows Server 2022,File Server,37.89,50.53,49.47,63.08,36.92,99.9703,0,Healthy
2026-07-02T14:00,2026-07-02,2026-07,NSS-APP01,Windows Server 2022,Application Server,46.3,53.08,46.92,60.36,39.64,99.7537,0,Healthy
2026-06-16T09:00,2026-06-16,2026-06,NSS-FILE01,Windows Server 2022,File Server,21.86,58.74,41.26,51.95,48.05,99.9305,0,Healthy
2026-03-19T11:00,2026-03-19,2026-03,NSS-MON01,Ubuntu 24.04,Monitoring Server,35.23,35.02,64.98,64.63,35.37,99.9905,0,Healthy
2026-07-06T03:00,2026-07-06,2026-07,NSS-DC01,Windows Server 2022,Domain Controller,49.1,28.86,71.14,76.89,23.11,99.8762,0,Healthy
2026-07-05T07:00,2026-07-05,2026-07,NSS-MON01,Ubuntu 24.04,Monitoring Server,7.92,55.41,44.59,49.62,50.38,99.8461,0,Healthy
2026-07-20T01:00,2026-07-20,2026-07,NSS-DC02,Windows Server 2022,Domain Controller,21.34,64.92,35.08,62.28,37.72,99.7534,0,Healthy
2026-03-07T11:00,2026-03-07,2026-03,NSS-DC02,Windows Server 2022,Domain Controller,42.16,84.66,15.34,52.83,47.17,99.759,0,Warning
2026-01-21T15:00,2026-01-21,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,31.41,48.01,51.99,59.61,40.39,99.7853,0,Healthy
2026-01-04T11:00,2026-01-04,2026-01,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,23.82,59.53,40.47,59.07,40.93,99.9312,0,Healthy
2026-04-20T05:00,2026-04-20,2026-04,NSS-APP01,Windows Server 2022,Application Server,6.82,50.8,49.2,36.33,63.67,99.7661,0,Healthy
2026-07-06T08:00,2026-07-06,2026-07,NSS-LINUX-DB01,Rocky Linux 9,Database Server,38.23,45.62,54.38,59.11,40.89,99.7813,0,Healthy
2026-03-16T09:00,2026-03-16,2026-03,NSS-DC01,Windows Server 2022,Domain Controller,11.17,33.21,66.79,70.03,29.97,99.9593,0,Healthy
2026-03-29T16:00,2026-03-29,2026-03,NSS-DC01,Windows Server 2022,Domain Controller,16.52,51.28,48.72,42.37,57.63,99.8487,0,Healthy
2026-01-24T10:00,2026-01-24,2026-01,NSS-MON01,Ubuntu 24.04,Monitoring Server,24.88,68.96,31.04,48.71,51.29,99.8937,0,Healthy
2026-06-12T20:00,2026-06-12,2026-06,NSS-DC02,Windows Server 2022,Domain Controller,31.07,37.8,62.2,77.68,22.32,99.946,0,Healthy
2026-02-08T14:00,2026-02-08,2026-02,NSS-FILE01,Windows Server 2022,File Server,30.58,66.98,33.02,74.49,25.51,99.7817,0,Healthy
2026-01-02T18:00,2026-01-02,2026-01,NSS-DC01,Windows Server 2022,Domain Controller,14.72,51.94,48.06,36.72,63.28,99.9667,0,Healthy
2026-03-01T13:00,2026-03-01,2026-03,NSS-LINUX-DB01,Rocky Linux 9,Database Server,37.05,36.35,63.65,43.25,56.75,99.8026,0,Healthy
2026-07-18T17:00,2026-07-18,2026-07,NSS-APP01,Windows Server 2022,Application Server,24.51,68.48,31.52,51.96,48.04,99.8726,0,Healthy
2026-03-23T18:00,2026-03-23,2026-03,NSS-DC02,Windows Server 2022,Domain Controller,15.82,54.29,45.71,81.11,18.89,99.9948,0,Warning
2026-03-13T23:00,2026-03-13,2026-03,NSS-DC02,Windows Server 2022,Domain Controller,32.72,28.71,71.29,40.26,59.74,99.9101,0,Healthy
2026-04-02T04:00,2026-04-02,2026-04,NSS-MON01,Ubuntu 24.04,Monitoring Server,46.7,66.12,33.88,51.58,48.42,99.8587,0,Healthy
2026-01-10T22:00,2026-01-10,2026-01,NSS-MON01,Ubuntu 24.04,Monitoring Server,33.63,60.5,39.5,53.17,46.83,99.8991,0,Healthy
2026-04-11T10:00,2026-04-11,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,23.35,49.19,50.81,95.0,5.0,99.7586,1,Critical
2026-07-01T12:00,2026-07-01,2026-07,NSS-DC01,Windows Server 2022,Domain Controller,24.54,56.81,43.19,33.15,66.85,99.8122,0,Healthy
2026-07-14T16:00,2026-07-14,2026-07,NSS-DC01,Windows Server 2022,Domain Controller,29.64,64.65,35.35,58.14,41.86,99.8356,0,Healthy
2026-05-23T09:00,2026-05-23,2026-05,NSS-FILE01,Windows Server 2022,File Server,2.0,60.24,39.76,46.73,53.27,99.7878,0,Healthy
2026-04-12T04:00,2026-04-12,2026-04,NSS-MON01,Ubuntu 24.04,Monitoring Server,7.21,47.23,52.77,68.71,31.29,99.9328,0,Healthy
2026-06-20T15:00,2026-06-20,2026-06,NSS-DC01,Windows Server 2022,Domain Controller,42.21,65.57,34.43,65.62,34.38,99.7599,0,Healthy
2026-07-07T17:00,2026-07-07,2026-07,NSS-MON01,Ubuntu 24.04,Monitoring Server,44.2,75.06,24.94,61.8,38.2,99.9983,0,Healthy
2026-05-02T06:00,2026-05-02,2026-05,NSS-LINUX-DB01,Rocky Linux 9,Database Server,20.77,44.57,55.43,40.43,59.57,99.8357,0,Healthy
2026-04-23T11:00,2026-04-23,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,20.62,54.69,45.31,64.76,35.24,99.9153,0,Healthy
2026-02-05T23:00,2026-02-05,2026-02,NSS-APP01,Windows Server 2022,Application Server,47.83,66.79,33.21,65.09,34.91,99.85,0,Healthy
2026-02-24T14:00,2026-02-24,2026-02,NSS-DC01,Windows Server 2022,Domain Controller,21.99,33.95,66.05,60.6,39.4,99.9655,0,Healthy
2026-07-15T10:00,2026-07-15,2026-07,NSS-DC02,Windows Server 2022,Domain Controller,7.15,22.17,77.83,71.57,28.43,99.7551,0,Healthy
2026-03-07T18:00,2026-03-07,2026-03,NSS-DC02,Windows Server 2022,Domain Controller,18.86,64.0,36.0,70.58,29.42,99.8386,0,Healthy
2026-06-04T01:00,2026-06-04,2026-06,NSS-FILE01,Windows Server 2022,File Server,33.9,35.64,64.36,70.72,29.28,99.7509,0,Healthy
2026-06-22T03:00,2026-06-22,2026-06,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,30.21,56.01,43.99,55.18,44.82,99.8612,0,Healthy
2026-07-09T20:00,2026-07-09,2026-07,NSS-DC01,Windows Server 2022,Domain Controller,24.91,47.77,52.23,71.63,28.37,99.8059,0,Healthy
2026-07-06T21:00,2026-07-06,2026-07,NSS-LINUX-DB01,Rocky Linux 9,Database Server,49.48,66.76,33.24,66.06,33.94,99.9354,0,Healthy
2026-05-22T18:00,2026-05-22,2026-05,NSS-DC01,Windows Server 2022,Domain Controller,27.42,65.4,34.6,63.06,36.94,99.9133,0,Healthy
2026-02-23T15:00,2026-02-23,2026-02,NSS-LINUX-DB01,Rocky Linux 9,Database Server,23.89,34.75,65.25,75.58,24.42,99.9889,0,Healthy
2026-05-25T11:00,2026-05-25,2026-05,NSS-MON01,Ubuntu 24.04,Monitoring Server,24.49,46.84,53.16,95.0,5.0,99.8595,1,Critical
2026-07-25T03:00,2026-07-25,2026-07,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,33.76,63.74,36.26,62.02,37.98,99.816,0,Healthy
2026-05-13T08:00,2026-05-13,2026-05,NSS-MON01,Ubuntu 24.04,Monitoring Server,48.19,24.22,75.78,47.36,52.64,99.762,0,Healthy
2026-07-01T17:00,2026-07-01,2026-07,NSS-LINUX-DB01,Rocky Linux 9,Database Server,23.12,58.8,41.2,52.6,47.4,99.881,0,Healthy
2026-01-27T03:00,2026-01-27,2026-01,NSS-MON01,Ubuntu 24.04,Monitoring Server,21.45,57.67,42.33,48.09,51.91,99.8387,0,Healthy
2026-04-17T05:00,2026-04-17,2026-04,NSS-FILE01,Windows Server 2022,File Server,2.0,90.22,9.78,66.48,33.52,99.8926,1,Critical
2026-03-19T21:00,2026-03-19,2026-03,NSS-FILE01,Windows Server 2022,File Server,8.66,35.27,64.73,54.94,45.06,99.9247,0,Healthy
2026-03-31T12:00,2026-03-31,2026-03,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,2.36,57.47,42.53,55.2,44.8,99.7891,0,Healthy
2026-06-03T18:00,2026-06-03,2026-06,NSS-LINUX-DB01,Rocky Linux 9,Database Server,27.21,67.23,32.77,77.39,22.61,99.8739,0,Healthy
2026-04-28T16:00,2026-04-28,2026-04,NSS-LINUX-DB01,Rocky Linux 9,Database Server,41.6,39.41,60.59,54.29,45.71,99.9885,0,Healthy
2026-06-11T19:00,2026-06-11,2026-06,NSS-MON01,Ubuntu 24.04,Monitoring Server,27.67,48.68,51.32,74.21,25.79,99.8232,0,Healthy
2026-01-29T18:00,2026-01-29,2026-01,NSS-APP01,Windows Server 2022,Application Server,2.0,52.25,47.75,40.16,59.84,99.8218,0,Healthy
2026-05-26T05:00,2026-05-26,2026-05,NSS-MON01,Ubuntu 24.04,Monitoring Server,30.38,39.17,60.83,68.5,31.5,99.7632,0,Healthy
2026-03-10T20:00,2026-03-10,2026-03,NSS-MON01,Ubuntu 24.04,Monitoring Server,44.8,53.36,46.64,72.88,27.12,99.757,0,Healthy
2026-04-24T18:00,2026-04-24,2026-04,NSS-DC02,Windows Server 2022,Domain Controller,17.41,40.36,59.64,30.2,69.8,99.787,0,Healthy
2026-02-28T21:00,2026-02-28,2026-02,NSS-DC01,Windows Server 2022,Domain Controller,25.9,55.99,44.01,43.49,56.51,99.8532,0,Healthy
2026-01-20T09:00,2026-01-20,2026-01,NSS-MON01,Ubuntu 24.04,Monitoring Server,20.58,58.06,41.94,27.03,72.97,99.9364,0,Healthy
2026-05-27T22:00,2026-05-27,2026-05,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,39.05,16.64,83.36,69.67,30.33,99.8421,0,Healthy
2026-07-11T19:00,2026-07-11,2026-07,NSS-DC02,Windows Server 2022,Domain Controller,37.7,34.32,65.68,70.05,29.95,99.9275,0,Healthy
2026-04-04T01:00,2026-04-04,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,18.5,60.22,39.78,74.15,25.85,99.9225,0,Healthy
2026-06-21T16:00,2026-06-21,2026-06,NSS-DC02,Windows Server 2022,Domain Controller,23.54,51.85,48.15,70.11,29.89,99.8311,0,Healthy
2026-07-17T21:00,2026-07-17,2026-07,NSS-MON01,Ubuntu 24.04,Monitoring Server,25.95,54.12,45.88,53.39,46.61,99.7804,0,Healthy
2026-04-25T02:00,2026-04-25,2026-04,NSS-LINUX-DB01,Rocky Linux 9,Database Server,26.5,66.74,33.26,59.08,40.92,99.8181,0,Healthy
2026-01-26T16:00,2026-01-26,2026-01,NSS-LINUX-DB01,Rocky Linux 9,Database Server,24.41,54.67,45.33,54.51,45.49,99.8301,0,Healthy
2026-04-30T01:00,2026-04-30,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,41.08,55.09,44.91,80.5,19.5,99.7814,0,Warning
2026-04-17T23:00,2026-04-17,2026-04,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,28.63,65.7,34.3,63.13,36.87,99.8032,0,Healthy
2026-07-07T12:00,2026-07-07,2026-07,NSS-LINUX-DB01,Rocky Linux 9,Database Server,16.94,44.41,55.59,58.68,41.32,99.8881,0,Healthy
2026-07-09T04:00,2026-07-09,2026-07,NSS-FILE01,Windows Server 2022,File Server,55.4,57.16,42.84,34.65,65.35,99.9141,0,Healthy
2026-07-06T16:00,2026-07-06,2026-07,NSS-FILE01,Windows Server 2022,File Server,13.05,51.85,48.15,95.0,5.0,99.9236,1,Critical
2026-02-18T18:00,2026-02-18,2026-02,NSS-DC02,Windows Server 2022,Domain Controller,13.77,40.32,59.68,75.24,24.76,99.7839,0,Healthy
2026-01-04T01:00,2026-01-04,2026-01,NSS-LINUX-DB01,Rocky Linux 9,Database Server,20.87,51.03,48.97,63.55,36.45,99.8436,0,Healthy
2026-01-21T13:00,2026-01-21,2026-01,NSS-DC01,Windows Server 2022,Domain Controller,20.3,70.33,29.67,72.58,27.42,99.9305,0,Healthy
2026-03-30T07:00,2026-03-30,2026-03,NSS-DC01,Windows Server 2022,Domain Controller,31.02,48.67,51.33,53.49,46.51,99.8018,0,Healthy
2026-03-01T05:00,2026-03-01,2026-03,NSS-LINUX-DB01,Rocky Linux 9,Database Server,2.5,49.59,50.41,56.09,43.91,99.9001,0,Healthy
2026-02-06T09:00,2026-02-06,2026-02,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,18.93,45.35,54.65,70.13,29.87,99.9827,0,Healthy
2026-02-06T23:00,2026-02-06,2026-02,NSS-FILE01,Windows Server 2022,File Server,24.33,76.96,23.04,69.13,30.87,99.8854,0,Healthy
2026-05-19T12:00,2026-05-19,2026-05,NSS-APP01,Windows Server 2022,Application Server,17.99,68.21,31.79,42.49,57.51,99.7533,0,Healthy
2026-03-26T04:00,2026-03-26,2026-03,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,24.08,66.63,33.37,95.0,5.0,99.9414,1,Critical
2026-02-19T13:00,2026-02-19,2026-02,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,3.66,50.28,49.72,52.57,47.43,99.8325,0,Healthy
2026-07-05T03:00,2026-07-05,2026-07,NSS-MON01,Ubuntu 24.04,Monitoring Server,34.7,47.08,52.92,35.04,64.96,99.7575,0,Healthy
2026-05-28T22:00,2026-05-28,2026-05,NSS-MON01,Ubuntu 24.04,Monitoring Server,44.38,69.63,30.37,29.26,70.74,99.8528,0,Healthy
2026-05-11T14:00,2026-05-11,2026-05,NSS-FILE01,Windows Server 2022,File Server,6.72,56.43,43.57,64.43,35.57,99.9444,0,Healthy
2026-01-06T23:00,2026-01-06,2026-01,NSS-APP01,Windows Server 2022,Application Server,22.67,57.3,42.7,66.88,33.12,99.9632,0,Healthy
2026-03-15T19:00,2026-03-15,2026-03,NSS-FILE01,Windows Server 2022,File Server,33.27,63.64,36.36,50.74,49.26,99.9554,0,Healthy
