timestamp,hostname,platform,role,cpu_percent,memory_used_percent,disk_used_percent,availability_percent,active_alerts
2026-06-30T00:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,20.61,65.23,54.68,99.7622,0
2026-03-25T19:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,9.12,38.48,65.82,99.9177,0
2026-07-20T14:00,NSS-APP01,Windows Server 2022,Application Server,18.28,56.12,61.44,99.8756,0
2026-04-02T01:00,NSS-APP01,Windows Server 2022,Application Server,49.24,65.43,37.44,99.7899,0
2026-03-06T22:00,NSS-APP01,Windows Server 2022,Application Server,34.24,60.87,51.13,99.9691,0
2026-04-17T10:00,NSS-APP01,Windows Server 2022,Application Server,35.38,52.38,75.87,99.7721,0
2026-03-13T14:00,NSS-DC02,Windows Server 2022,Domain Controller,18.45,45.91,57.31,99.8338,0
2026-06-30T09:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,40.24,56.79,48.39,99.9907,0
2026-03-03T22:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,6.84,67.02,39.6,99.7955,0
2026-05-18T15:00,NSS-FILE01,Windows Server 2022,File Server,36.94,67.1,75.04,99.7871,0
2026-06-07T20:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,35.2,62.98,86.75,99.9322,1
2026-01-17T13:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,15.86,59.17,48.64,99.9606,0
2026-07-11T18:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,30.7,59.63,74.84,99.9172,0
2026-04-07T21:00,NSS-DC01,Windows Server 2022,Domain Controller,12.18,37.84,61.12,99.7583,0
2026-04-22T00:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,33.14,66.04,84.68,99.7648,0
2026-07-08T11:00,NSS-DC01,Windows Server 2022,Domain Controller,2.0,71.51,87.29,99.9177,1
2026-07-08T16:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,12.44,61.03,77.61,99.8181,0
2026-06-12T18:00,NSS-APP01,Windows Server 2022,Application Server,48.62,79.64,50.31,99.7655,0
2026-07-26T10:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,7.25,34.02,65.88,99.7607,0
2026-05-29T15:00,NSS-DC01,Windows Server 2022,Domain Controller,3.61,54.91,68.2,99.9386,0
2026-07-29T21:00,NSS-APP01,Windows Server 2022,Application Server,42.77,50.68,44.21,99.8624,0
2026-01-15T07:00,NSS-DC01,Windows Server 2022,Domain Controller,40.57,77.96,39.21,99.7625,0
2026-07-16T23:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,17.22,42.3,60.56,99.8203,0
2026-02-20T02:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,45.03,86.93,68.8,99.8254,0
2026-06-21T12:00,NSS-DC01,Windows Server 2022,Domain Controller,32.69,77.83,53.93,99.969,0
2026-05-20T07:00,NSS-FILE01,Windows Server 2022,File Server,29.37,53.85,66.6,99.8442,0
2026-04-13T04:00,NSS-DC01,Windows Server 2022,Domain Controller,16.05,60.92,55.7,99.876,0
2026-03-22T16:00,NSS-FILE01,Windows Server 2022,File Server,40.44,51.4,35.53,99.8157,0
2026-01-06T10:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,23.02,62.47,48.27,99.7917,0
2026-01-06T14:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,6.29,45.81,55.29,99.7678,0
2026-01-28T02:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,43.18,58.79,47.46,99.7506,0
2026-03-13T05:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,13.13,42.54,56.67,99.9709,0
2026-02-13T22:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,25.72,85.82,75.53,99.9986,0
2026-05-20T21:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,29.3,81.87,67.24,99.8443,0
2026-05-15T15:00,NSS-APP01,Windows Server 2022,Application Server,12.2,47.63,34.69,99.8006,0
2026-07-02T07:00,NSS-DC01,Windows Server 2022,Domain Controller,2.7,58.82,41.2,99.7581,0
2026-01-14T01:00,NSS-FILE01,Windows Server 2022,File Server,6.06,65.95,76.41,99.9179,0
2026-06-01T06:00,NSS-FILE01,Windows Server 2022,File Server,24.51,63.05,65.34,99.9237,0
2026-02-03T12:00,NSS-FILE01,Windows Server 2022,File Server,30.94,53.03,65.38,99.7836,0
2026-07-14T19:00,NSS-DC02,Windows Server 2022,Domain Controller,19.94,48.06,67.98,99.8839,0
2026-04-16T15:00,NSS-APP01,Windows Server 2022,Application Server,37.79,42.39,58.02,99.9837,0
2026-03-19T18:00,NSS-APP01,Windows Server 2022,Application Server,26.58,42.32,62.7,99.857,0
2026-05-31T14:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,43.33,46.93,42.61,99.889,0
2026-01-30T04:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,11.09,54.26,65.92,99.9559,0
2026-06-29T13:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,27.65,51.83,65.44,99.9568,0
2026-01-19T18:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,46.85,44.18,76.37,99.9329,0
2026-01-21T02:00,NSS-APP01,Windows Server 2022,Application Server,20.93,69.95,83.47,99.7989,0
2026-06-01T07:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,11.88,67.43,84.78,99.9588,0
2026-07-07T14:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,18.75,57.99,58.1,99.9968,0
2026-01-05T23:00,NSS-APP01,Windows Server 2022,Application Server,22.43,63.11,68.04,99.8452,0
2026-01-09T19:00,NSS-DC01,Windows Server 2022,Domain Controller,8.86,46.53,75.27,99.7777,0
2026-04-18T01:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,2.0,70.7,59.05,99.9639,0
2026-01-22T00:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,17.5,64.94,70.32,99.8937,0
2026-03-23T13:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,24.31,65.16,70.83,99.8027,0
2026-04-04T21:00,NSS-DC02,Windows Server 2022,Domain Controller,5.01,33.34,71.62,99.8651,0
2026-04-18T02:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,31.59,78.86,52.19,99.8817,0
2026-01-01T00:00,NSS-FILE01,Windows Server 2022,File Server,18.75,40.69,46.2,99.9803,0
2026-05-03T01:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,33.9,68.81,72.76,99.7639,0
2026-02-23T05:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,37.82,56.53,69.32,99.7564,0
2026-02-13T23:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,32.31,35.4,65.12,99.8368,0
2026-03-18T10:00,NSS-APP01,Windows Server 2022,Application Server,18.07,38.07,42.46,99.8769,0
2026-01-06T09:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,43.79,72.08,70.3,99.8294,0
2026-02-16T21:00,NSS-APP01,Windows Server 2022,Application Server,13.54,28.06,42.0,99.7967,0
2026-04-06T09:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,48.06,78.56,45.61,99.9114,0
2026-02-13T12:00,NSS-APP01,Windows Server 2022,Application Server,18.91,37.64,45.72,99.7788,0
2026-01-04T07:00,NSS-DC01,Windows Server 2022,Domain Controller,46.29,60.76,60.9,99.8042,0
2026-02-04T16:00,NSS-APP01,Windows Server 2022,Application Server,19.15,59.64,37.2,99.9625,0
2026-05-22T11:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,26.92,32.39,64.26,99.7567,0
2026-03-14T22:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,29.6,39.09,49.63,99.8186,0
2026-01-16T08:00,NSS-DC02,Windows Server 2022,Domain Controller,14.4,67.5,79.95,99.8134,0
2026-05-14T03:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,31.36,40.46,52.22,99.9259,0
2026-06-29T04:00,NSS-FILE01,Windows Server 2022,File Server,34.99,60.43,62.53,99.8163,0
2026-04-23T16:00,NSS-APP01,Windows Server 2022,Application Server,22.96,44.39,79.38,99.8648,0
2026-06-09T00:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,18.97,52.24,62.06,99.9772,0
2026-05-22T02:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,22.47,38.59,48.75,99.8897,0
2026-04-09T16:00,NSS-DC01,Windows Server 2022,Domain Controller,18.97,58.03,75.12,99.9505,0
2026-01-10T10:00,NSS-DC01,Windows Server 2022,Domain Controller,66.0,37.72,73.5,99.8732,0
2026-07-13T09:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,21.97,32.44,68.17,99.8322,0
2026-03-14T18:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,34.72,56.28,47.16,99.943,0
2026-03-29T10:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,29.95,36.72,68.4,99.903,0
2026-07-14T03:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,20.24,43.76,71.99,99.8739,0
2026-05-09T09:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,23.88,61.32,49.49,99.8513,0
2026-01-04T17:00,NSS-FILE01,Windows Server 2022,File Server,2.0,51.95,65.87,99.8889,0
2026-05-09T06:00,NSS-DC02,Windows Server 2022,Domain Controller,25.28,67.87,41.81,99.8199,0
2026-06-13T04:00,NSS-DC02,Windows Server 2022,Domain Controller,33.2,52.28,41.45,99.9602,0
2026-06-03T09:00,NSS-DC02,Windows Server 2022,Domain Controller,28.53,82.52,74.39,99.8699,0
2026-06-24T18:00,NSS-DC02,Windows Server 2022,Domain Controller,2.0,55.15,53.94,99.8473,0
2026-04-09T23:00,NSS-APP01,Windows Server 2022,Application Server,2.4,55.12,54.6,99.8846,0
2026-03-28T02:00,NSS-APP01,Windows Server 2022,Application Server,36.48,75.7,52.46,99.7856,0
2026-02-16T21:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,31.24,44.46,72.07,99.7899,0
2026-01-28T03:00,NSS-DC01,Windows Server 2022,Domain Controller,32.4,42.04,39.68,99.9492,0
2026-03-24T20:00,NSS-DC02,Windows Server 2022,Domain Controller,19.33,62.17,48.3,99.9602,0
2026-03-15T13:00,NSS-DC01,Windows Server 2022,Domain Controller,20.01,41.99,66.61,99.9772,0
2026-02-06T13:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,32.34,56.04,50.36,99.82,0
2026-02-28T08:00,NSS-DC02,Windows Server 2022,Domain Controller,12.85,46.12,49.53,99.8168,0
2026-03-30T06:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,53.27,75.01,44.79,99.9223,0
2026-07-19T02:00,NSS-DC01,Windows Server 2022,Domain Controller,43.56,56.68,58.69,99.7554,0
2026-01-08T17:00,NSS-DC01,Windows Server 2022,Domain Controller,35.82,54.84,43.9,99.8426,0
2026-03-18T14:00,NSS-DC02,Windows Server 2022,Domain Controller,30.32,56.01,61.5,99.9229,0
2026-06-23T01:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,57.58,69.21,52.97,99.7575,0
2026-02-05T18:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,2.31,53.84,66.52,99.9897,0
2026-07-13T04:00,NSS-DC02,Windows Server 2022,Domain Controller,31.39,35.58,38.42,99.974,0
2026-06-05T05:00,NSS-APP01,Windows Server 2022,Application Server,9.64,73.55,43.89,99.9785,0
2026-01-21T06:00,NSS-FILE01,Windows Server 2022,File Server,5.43,58.01,68.56,99.8952,0
2026-01-04T23:00,NSS-DC02,Windows Server 2022,Domain Controller,29.27,46.56,62.01,99.9995,0
2026-04-27T14:00,NSS-DC02,Windows Server 2022,Domain Controller,41.02,63.28,45.41,99.8808,0
2026-07-26T05:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,24.08,47.13,82.85,99.9006,0
2026-02-03T15:00,NSS-DC01,Windows Server 2022,Domain Controller,20.2,66.55,82.04,99.963,0
2026-03-31T08:00,NSS-FILE01,Windows Server 2022,File Server,37.99,80.35,59.88,99.7607,0
2026-04-26T23:00,NSS-APP01,Windows Server 2022,Application Server,16.07,58.52,69.63,99.9838,0
2026-05-21T20:00,NSS-FILE01,Windows Server 2022,File Server,13.82,46.25,89.46,99.7696,1
2026-01-01T23:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,19.62,71.18,54.36,99.8291,0
2026-07-09T20:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,12.42,57.04,63.24,99.7678,0
2026-06-06T14:00,NSS-DC02,Windows Server 2022,Domain Controller,13.08,35.59,36.29,99.7909,0
2026-03-17T23:00,NSS-DC02,Windows Server 2022,Domain Controller,22.04,35.24,56.75,99.7745,0
2026-05-07T13:00,NSS-FILE01,Windows Server 2022,File Server,5.36,49.33,71.93,99.7771,0
2026-04-04T16:00,NSS-DC02,Windows Server 2022,Domain Controller,2.0,59.0,72.3,99.8583,0
2026-06-28T16:00,NSS-APP01,Windows Server 2022,Application Server,33.28,74.1,46.06,99.9414,0
2026-01-22T08:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,32.75,81.1,59.16,99.9964,0
2026-01-20T07:00,NSS-FILE01,Windows Server 2022,File Server,14.18,40.94,70.2,99.9193,0
2026-06-04T17:00,NSS-DC01,Windows Server 2022,Domain Controller,49.44,57.55,41.31,99.7566,0
2026-06-28T11:00,NSS-DC02,Windows Server 2022,Domain Controller,43.18,51.07,54.03,99.9674,0
2026-04-03T16:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,3.29,54.66,62.14,99.998,0
2026-03-19T16:00,NSS-DC01,Windows Server 2022,Domain Controller,25.24,41.95,34.46,99.9553,0
2026-07-08T15:00,NSS-DC01,Windows Server 2022,Domain Controller,2.0,55.37,59.65,99.8735,0
2026-05-11T03:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,34.79,51.64,55.17,99.8488,0
2026-02-08T03:00,NSS-DC02,Windows Server 2022,Domain Controller,27.71,63.12,73.04,99.8383,0
2026-01-26T14:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,21.09,56.02,46.51,99.9716,0
2026-05-30T22:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,30.4,61.31,43.13,99.8043,0
2026-07-19T22:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,7.84,57.7,65.0,99.9929,0
2026-01-07T20:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,17.7,27.31,48.74,99.945,0
2026-05-27T05:00,NSS-DC01,Windows Server 2022,Domain Controller,17.76,77.04,68.46,99.8831,0
2026-01-06T20:00,NSS-DC02,Windows Server 2022,Domain Controller,34.25,39.11,63.33,99.9213,0
2026-02-08T13:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,12.92,87.83,47.33,99.984,0
2026-01-03T03:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,21.87,76.07,49.31,99.8029,0
2026-02-24T23:00,NSS-DC02,Windows Server 2022,Domain Controller,32.52,63.79,86.44,99.7785,1
2026-02-13T18:00,NSS-DC01,Windows Server 2022,Domain Controller,34.72,49.36,60.86,99.8826,0
2026-07-16T04:00,NSS-APP01,Windows Server 2022,Application Server,34.93,66.68,71.55,99.839,0
2026-04-12T12:00,NSS-FILE01,Windows Server 2022,File Server,35.93,29.21,70.29,99.9759,0
2026-02-18T07:00,NSS-DC01,Windows Server 2022,Domain Controller,20.91,60.23,60.08,99.7727,0
2026-01-31T07:00,NSS-FILE01,Windows Server 2022,File Server,23.49,46.7,55.82,99.8266,0
2026-06-16T23:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,24.65,38.36,42.11,99.8351,0
2026-03-24T19:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,26.27,46.48,64.88,99.7503,0
2026-04-28T21:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,22.98,55.69,75.07,99.7671,0
2026-03-20T20:00,NSS-DC01,Windows Server 2022,Domain Controller,21.93,48.01,89.22,99.9705,1
2026-06-19T20:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,29.24,35.79,57.89,99.9286,0
2026-06-11T05:00,NSS-DC02,Windows Server 2022,Domain Controller,31.35,56.03,70.88,99.7759,0
2026-06-11T19:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,46.95,47.55,81.21,99.7973,0
2026-05-27T23:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,26.96,66.45,61.21,99.8169,0
2026-02-02T02:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,33.43,68.97,75.34,99.8275,0
2026-06-15T00:00,NSS-APP01,Windows Server 2022,Application Server,10.97,59.1,45.82,99.8194,0
2026-01-10T13:00,NSS-FILE01,Windows Server 2022,File Server,18.37,44.61,57.89,99.9412,0
2026-01-23T04:00,NSS-APP01,Windows Server 2022,Application Server,7.93,46.15,47.94,99.8986,0
2026-07-13T01:00,NSS-APP01,Windows Server 2022,Application Server,22.35,81.45,54.4,99.7569,0
2026-07-09T13:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,25.55,42.39,63.8,99.7897,0
2026-04-07T22:00,NSS-APP01,Windows Server 2022,Application Server,29.74,54.87,69.31,99.9497,0
2026-06-14T16:00,NSS-DC02,Windows Server 2022,Domain Controller,4.07,49.34,66.45,99.8607,0
2026-01-25T14:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,26.11,67.63,62.61,99.7765,0
2026-01-21T19:00,NSS-DC01,Windows Server 2022,Domain Controller,46.79,53.38,58.92,99.986,0
2026-06-24T02:00,NSS-FILE01,Windows Server 2022,File Server,29.86,53.78,53.46,99.9574,0
2026-06-25T12:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,28.91,51.45,59.89,99.9038,0
2026-05-22T10:00,NSS-FILE01,Windows Server 2022,File Server,43.1,56.88,50.32,99.7512,0
2026-01-10T16:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,49.74,64.73,78.87,99.9453,0
2026-03-14T17:00,NSS-DC01,Windows Server 2022,Domain Controller,23.61,34.43,40.05,99.9304,0
2026-04-22T10:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,36.96,60.86,61.63,99.8858,0
2026-03-25T00:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,18.14,43.54,58.43,99.9365,0
2026-02-28T01:00,NSS-DC01,Windows Server 2022,Domain Controller,25.82,35.55,61.16,99.8629,0
2026-02-12T15:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,23.24,59.22,59.24,99.8655,0
2026-05-30T20:00,NSS-DC02,Windows Server 2022,Domain Controller,10.18,59.44,55.93,99.9358,0
2026-05-06T22:00,NSS-APP01,Windows Server 2022,Application Server,8.02,32.68,42.65,99.7592,0
2026-05-08T18:00,NSS-FILE01,Windows Server 2022,File Server,44.35,33.74,61.79,99.9818,0
2026-03-10T05:00,NSS-APP01,Windows Server 2022,Application Server,6.11,55.3,91.52,99.9927,1
2026-01-28T08:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,46.69,57.41,53.18,99.8301,0
2026-02-01T00:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,52.23,63.75,72.4,99.8469,0
2026-01-24T22:00,NSS-FILE01,Windows Server 2022,File Server,21.64,35.17,94.09,99.8149,1
2026-01-17T01:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,25.51,30.12,42.89,99.8135,0
2026-07-26T08:00,NSS-FILE01,Windows Server 2022,File Server,18.66,29.6,81.74,99.8227,0
2026-03-08T20:00,NSS-DC01,Windows Server 2022,Domain Controller,25.04,69.87,61.37,99.8304,0
2026-07-25T16:00,NSS-APP01,Windows Server 2022,Application Server,44.98,37.41,58.75,99.9674,0
2026-02-14T18:00,NSS-DC02,Windows Server 2022,Domain Controller,25.5,57.94,39.85,99.905,0
2026-03-03T23:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,34.38,61.37,50.71,99.8215,0
2026-03-02T15:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,27.33,55.25,72.76,99.962,0
2026-02-21T18:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,35.36,56.07,59.37,99.8745,0
2026-06-12T19:00,NSS-FILE01,Windows Server 2022,File Server,27.02,53.14,77.29,99.8398,0
2026-05-31T10:00,NSS-APP01,Windows Server 2022,Application Server,33.36,61.44,57.99,99.7929,0
2026-02-08T18:00,NSS-APP01,Windows Server 2022,Application Server,3.06,90.43,54.03,99.9845,1
2026-05-30T08:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,33.32,53.33,70.56,99.9985,0
2026-05-05T01:00,NSS-DC02,Windows Server 2022,Domain Controller,24.56,71.44,55.9,99.7628,0
2026-01-12T23:00,NSS-DC02,Windows Server 2022,Domain Controller,2.0,48.34,67.21,99.9787,0
2026-05-31T08:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,11.37,36.23,54.74,99.8566,0
2026-06-20T02:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,15.77,67.92,50.12,99.8204,0
2026-03-22T19:00,NSS-DC02,Windows Server 2022,Domain Controller,36.63,62.75,64.53,99.8687,0
2026-01-21T08:00,NSS-DC02,Windows Server 2022,Domain Controller,31.5,43.16,57.31,99.76,0
2026-04-27T00:00,NSS-APP01,Windows Server 2022,Application Server,4.53,27.51,54.18,99.8784,0
2026-04-09T09:00,NSS-DC01,Windows Server 2022,Domain Controller,18.72,62.04,81.83,99.7715,0
2026-06-05T10:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,32.32,57.03,51.68,99.8357,0
2026-03-19T11:00,NSS-APP01,Windows Server 2022,Application Server,37.21,86.48,61.03,99.8568,0
2026-06-07T13:00,NSS-DC01,Windows Server 2022,Domain Controller,39.47,72.08,53.34,99.9686,0
2026-03-21T16:00,NSS-DC01,Windows Server 2022,Domain Controller,21.32,43.21,50.25,99.794,0
2026-06-22T06:00,NSS-FILE01,Windows Server 2022,File Server,28.97,40.0,51.65,99.9823,0
2026-04-18T12:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,36.05,64.36,80.46,99.8817,0
2026-02-27T04:00,NSS-APP01,Windows Server 2022,Application Server,12.26,65.56,66.51,99.8863,0
2026-07-07T06:00,NSS-APP01,Windows Server 2022,Application Server,38.02,58.73,74.95,99.9226,0
2026-04-15T04:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,8.07,63.37,53.13,99.7597,0
2026-07-19T23:00,NSS-APP01,Windows Server 2022,Application Server,32.85,48.53,71.24,99.9172,0
2026-05-09T06:00,NSS-FILE01,Windows Server 2022,File Server,28.36,44.68,62.19,99.8594,0
2026-04-28T04:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,23.22,31.18,78.32,99.8534,0
2026-01-25T01:00,NSS-FILE01,Windows Server 2022,File Server,24.53,98.0,38.97,99.9026,1
2026-01-09T13:00,NSS-FILE01,Windows Server 2022,File Server,2.0,39.96,95.0,99.879,1
2026-07-07T04:00,NSS-FILE01,Windows Server 2022,File Server,23.15,51.36,72.52,99.8341,0
2026-05-28T16:00,NSS-DC02,Windows Server 2022,Domain Controller,6.51,22.94,36.38,99.8993,0
2026-02-14T16:00,NSS-DC01,Windows Server 2022,Domain Controller,37.03,66.78,46.87,99.8591,0
2026-02-16T19:00,NSS-FILE01,Windows Server 2022,File Server,9.09,35.23,56.16,99.9839,0
2026-01-02T22:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,16.41,52.89,53.35,99.7511,0
2026-07-03T12:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,29.19,44.88,64.51,99.794,0
2026-06-22T15:00,NSS-APP01,Windows Server 2022,Application Server,9.65,52.6,63.25,99.8422,0
2026-07-06T17:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,27.24,60.44,74.51,99.9312,0
2026-05-09T14:00,NSS-DC01,Windows Server 2022,Domain Controller,52.82,40.33,72.81,99.9783,0
2026-04-21T02:00,NSS-DC02,Windows Server 2022,Domain Controller,18.78,48.62,59.67,99.7933,0
2026-07-02T21:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,30.33,56.31,71.66,99.9674,0
2026-01-28T19:00,NSS-FILE01,Windows Server 2022,File Server,33.15,82.39,52.35,99.8174,0
2026-02-14T04:00,NSS-DC02,Windows Server 2022,Domain Controller,3.53,54.14,86.48,99.7817,1
2026-04-20T02:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,25.12,50.74,52.95,99.7611,0
2026-01-21T11:00,NSS-FILE01,Windows Server 2022,File Server,22.33,66.22,61.54,99.971,0
2026-06-12T02:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,27.46,78.05,58.52,99.9494,0
2026-03-23T10:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,6.74,43.04,80.9,99.7951,0
2026-04-05T19:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,12.19,59.57,75.35,99.9426,0
2026-03-17T12:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,25.17,44.06,37.11,99.7878,0
2026-01-12T01:00,NSS-DC01,Windows Server 2022,Domain Controller,12.56,45.63,36.64,99.7534,0
2026-01-23T18:00,NSS-FILE01,Windows Server 2022,File Server,15.05,45.99,69.36,99.8094,0
2026-04-27T10:00,NSS-DC02,Windows Server 2022,Domain Controller,32.83,60.95,45.73,99.9476,0
2026-04-27T01:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,22.58,40.0,56.19,99.9134,0
2026-03-09T07:00,NSS-DC02,Windows Server 2022,Domain Controller,20.93,52.42,54.67,99.808,0
2026-06-07T21:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,34.01,61.0,51.08,99.9717,0
2026-03-12T11:00,NSS-APP01,Windows Server 2022,Application Server,14.23,70.3,77.88,99.9857,0
2026-05-17T06:00,NSS-FILE01,Windows Server 2022,File Server,23.28,59.52,85.54,99.985,1
2026-03-14T06:00,NSS-MON01,Ubuntu 24.04,Monitoring Server,58.04,60.96,46.6,99.9663,0
2026-03-05T03:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,43.01,38.11,57.49,99.763,0
2026-01-21T00:00,NSS-DC02,Windows Server 2022,Domain Controller,31.05,58.14,48.51,99.7751,0
2026-02-02T13:00,NSS-APP01,Windows Server 2022,Application Server,26.7,69.81,73.33,99.9726,0
2026-03-12T17:00,NSS-DC02,Windows Server 2022,Domain Controller,39.76,38.44,68.89,99.9169,0
2026-06-11T20:00,NSS-FILE01,Windows Server 2022,File Server,44.98,67.36,35.42,99.7606,0
2026-06-24T13:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,52.26,61.48,70.21,99.8293,0
2026-01-26T02:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,43.91,40.12,62.04,99.8655,0
2026-07-11T10:00,NSS-DC02,Windows Server 2022,Domain Controller,25.88,59.61,64.77,99.9992,0
2026-01-27T12:00,NSS-LINUX-DB01,Rocky Linux 9,Database Server,17.9,40.79,68.94,99.84,0
2026-04-08T02:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,10.51,83.93,74.79,99.7561,0
2026-01-17T15:00,NSS-FILE01,Windows Server 2022,File Server,28.68,52.64,57.61,99.8631,0
2026-07-25T17:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,23.24,69.49,85.57,99.8222,1
2026-07-06T03:00,NSS-FILE01,Windows Server 2022,File Server,48.65,46.85,66.31,99.9537,0
2026-01-25T13:00,NSS-LINUX-APP01,Ubuntu 24.04,Application Server,52.85,42.29,76.76,99.8139,0
2026-05-09T17:00,NSS-DC02,Windows Server 2022,Domain Controller,47.36,38.65,80.13,99.7665,0
2026-01-22T04:00,NSS-DC02,Windows Server 2022,Domain Controller,26.59,36.17,64.43,99.817,0
